name,task,url,price,saves,likes,stars,period
AI Coloring Pages,Coloring pages,https://aicoloringpages.net/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,39,N/A,N/A,december
ChatAIr,Chatting,https://chatair.framer.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
NutritionAI,Nutrition,https://www.nutritionai.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
AGOGE,Communication improvement,https://www.agoge-ai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
PowerTelegram,ChatGPT for Telegram,https://promptboom.com/PowerTelegram?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
GPT Quiz Maker,Quizzes,https://workspace.google.com/marketplace/app/gpt_quiz_maker_for_forms_ai_chatgpt_gene/478132388403?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,4,N/A,N/A,december
Homelens X,Real estate,https://apps.apple.com/us/app/homelens-x/id6446104940?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
Chatsome,Customer engagement,https://chatsome.co/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from €30,N/A,N/A,N/A,december
MemeZoo,Memes,https://memezoo.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Newscadia,News,https://newscadia.com/landing?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,5.0,december
Summify - Summarize Speech,Speech to text,https://play.google.com/store/apps/details?id=com.aispeechsummarizer&ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,2,N/A,N/A,december
Dubbing AI,Voice changing,https://dubbingai.io/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Interview Jarvis,Interview preparation,https://www.interviewjarvis.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $59/yr,17,3,5.0,december
PhotoEnhanceAI,Image enhancement,https://photoenhanceai.cc/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,22,N/A,5.0,december
Whattocode,Coding challenges,https://www.whattocode.io/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,18,N/A,N/A,december
Automatica,Customer leads,https://www.automatica.xyz/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,19,N/A,N/A,december
Christmas Card Factory,Holiday cards,https://www.christmascardfactory.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $9.99,6,N/A,N/A,december
Intermediate Microeconomics GPT,Microeconomics tutoring,https://chat.openai.com/g/g-Zx7iKGUvf-intermediate-microeconomics-gpt?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
CanYouExplainTheJoke,Joke explanations,https://www.canyouexplainthejoke.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
Open Love,Companionship,https://openlove.life/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Revision,Flashcards,https://revision.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,From $7.99/mo,1,N/A,N/A,december
WiseWriter,Content optimization,https://wisewriter.co/?ref=taaft&utm_source=taaft&utm_medium=referral,$15/mo,1,N/A,N/A,december
ServiBot,Customer engagement,https://www.servibot.io/?ref=taaft&utm_source=taaft&utm_medium=referral,From $20/mo,N/A,N/A,N/A,december
BodyCompAI,Fitness,https://bodycompai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Intellexie,Business management,https://intellexie.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From €4/mo,N/A,N/A,N/A,december
Videoticle,Video to articles,https://www.videoticle.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
PictureThis,Plant identification,https://www.picturethisai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Snzzle,Project descriptions,https://join.snzzle.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
ToleAI,Content generation,https://www.toleai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From $99.99/mo,N/A,N/A,N/A,december
SnapCraft,Product images,https://snapcraft.in/?ref=taaft&utm_source=taaft&utm_medium=referral,From $9,13,N/A,N/A,december
SoulGen AI,Character creation,https://soulgen-ai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From $9.99/mo,8,N/A,N/A,december
BabyStoryAI,Children's stories,https://babystoryai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,11,N/A,N/A,december
Math99th,SAT preparation,https://math99th.ai/digital-sat?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,26,9,4.9,december
Notes.AI,Note-taking,https://t.me/notes_ai_bot?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,18,N/A,5.0,december
CouponGPTs,Coupon management,https://www.coupongpts.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,18,N/A,N/A,december
Microsoft Copilot for Android,Chatting,https://play.google.com/store/apps/details?id=com.microsoft.copilot&ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,15,N/A,N/A,december
AI Job Interview Trainer,Interview preparation,https://apps.apple.com/fr/app/ai-job-interview-trainer/id6471625704?l=en-GB&ref=taaft&utm_source=taaft&utm_medium=referral,Free from €3.99,12,1,5.0,december
Chef It Up,Recipes,https://chefitup.michaelpayne.site/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,16,N/A,N/A,december
Teachguin,School lesson plans,https://teachguin.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,15,N/A,N/A,december
Bg Remover - Remove Background,Background removal,https://apps.apple.com/us/app/bg-remover-remove-background/id6451042294?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $4.99,12,N/A,N/A,december
Drawing Prompt,Prompts,https://drawing-prompt.com/en?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,20,1,5.0,december
Free AI Video Upscaler,Video upscaling,https://free.upscaler.video/?ref=taaft&utm_source=taaft&utm_medium=referral,Free,27,1,1.0,december
Aurk,Image enhancement,https://www.aurkai.io/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $25.99/mo,5,N/A,N/A,december
FAIND,Networking,https://faind.net/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,6,N/A,5.0,december
Linked Forge,Customer support,https://linkedforgeai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $29.99/mo,N/A,N/A,N/A,december
PlotCh.at,Database Q&A,https://plotch.at/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
FAQfy,FAQs,https://apps.shopify.com/faqfy-faq-by-ai?ref=taaft&utm_source=taaft&utm_medium=referral,From $7/mo,1,N/A,N/A,december
Moodboard Creator,Moodboard generation,https://www.moodboardcreator.dev/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Streamlined Finance,Investment research,https://www.streamlined.finance/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $19.99/mo,N/A,N/A,N/A,december
Rawuser,Website optimization,https://www.rawuser.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Outside AI,Event planning,https://apps.apple.com/us/app/outside-ai-countdown-events/id1611434405?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $2.99/mo,2,N/A,N/A,december
Autocode,Coding,https://autocode.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From $19/mo,N/A,N/A,N/A,december
Voxweave,Video summaries,https://voxweave.xyz/?ref=taaft&utm_source=taaft&utm_medium=referral,From $11/mo,9,3,5.0,december
Letty,Emails,https://www.useletty.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $9/mo,5,N/A,N/A,december
Imgi.in,Image generation,https://imgi.in/?ref=taaft&utm_source=taaft&utm_medium=referral,From $6/mo,15,N/A,N/A,december
Taped,Note-taking,https://taped.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $59/yr,15,N/A,N/A,december
SageBrush,Sketch to image,https://www.apposite.ai/sagebrush-ai-painter-the-simplest-way-to-create-with-ai.html?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,4,N/A,N/A,december
CodeGPT Swift Copilot,Swift coding assistance,https://chat.openai.com/g/g-pFZBiGdcd-codegpt-swift-copilot-james-alan-bush?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
ASKWay,ChatGPT for browsers,https://askway.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $8.33/mo,N/A,N/A,N/A,december
IzTalk,Live translations,https://iztalk.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
McAnswers,Code debugging,https://mcanswers.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Nunu,Game testing,https://nunu.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
UseMage,Alternative image text,https://usemage.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Algoriddim DJ,Music mixing,https://www.algoriddim.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
Applicado,Interview preparation,https://www.applicado.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,$29,N/A,N/A,N/A,december
iSamur,Face swapping,https://www.isamur.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $9.99/mo,N/A,N/A,N/A,december
Qashboard,Financial management,https://www.qashboard.com/?ref=taaft&utm_source=taaft&utm_medium=referral,From $7/mo,N/A,N/A,N/A,december
Sketch2App,Image to code,https://www.sketch2app.io/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
Texting Wingman,Online dating chat suggestions,https://chat.openai.com/g/g-ToeTlRh6F-texting-wingman?ref=taaft&utm_source=taaft&utm_medium=referral,Free,67,3,4.8,december
Grapha AI,Data analysis,https://grapha.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,Free + $135 Early Bird Lifetime Pass,139,3,4.0,december
Songmeaning.AI,Song explanations,https://www.songmeaning.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,31,1,5.0,december
Dataku,Data extraction,https://dataku.ai/?utm_source=theresanaiforthat,Free + from $20/mo,24,1,5.0,december
CelebU,Celebrity greetings,https://celebu.co/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,7,N/A,N/A,december
ParsePrompt,Content repurposing,https://parseprompt.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,From $25/mo,11,N/A,N/A,december
ClousH,Job recruitment,https://www.clous.app/cloush?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,9,N/A,N/A,december
Watzie,Medical data analysis,https://watzie.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,8,N/A,N/A,december
Afri Studio,Content generation,https://afri.studio/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
TimeCrystal,Learning history,https://apps.apple.com/us/app/timecrystal-ai-time-machine/id6449464951?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $0.99,2,N/A,N/A,december
DocWhizz,Code documentation,https://www.docwhizz.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Indraly,Chatting,https://www.indraly.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Aoyo,Search engine,https://aoyo.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Filextract,Document data extraction,https://filextract.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $4.99/mo,N/A,N/A,N/A,december
CosmoAI,Personal assistant,https://getcosmoai.com/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $3.99/mo,N/A,N/A,N/A,december
Get In Shape,Fitness,https://getinshape.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,$19,N/A,N/A,N/A,december
Read-this.ai,Text to speech,https://read-this.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $4.99/mo,N/A,N/A,N/A,december
Discoze,Chatting,https://www.discoze.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
AI to Human Converter,Text humanization,https://aitohumanconverter.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
AI To Human Text Converter,Text humanization,https://aitohumantextconverter.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
EasyDiffusion Online,Image generation,https://www.easydiffusion.online/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,N/A,N/A,december
ShortScript,Video scripts,https://www.shortscript.io/?ref=taaft&utm_source=taaft&utm_medium=referral,$10/mo,N/A,N/A,N/A,december
AirTrack GPT,Flight search,https://chat.openai.com/g/g-RZ2Suvfcc-airtrack-gpt-find-cheap-flights?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
AudioCut,Audio editing,https://audiocut.app/?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $99/mo,N/A,N/A,N/A,december
BulkContent,SEO content,https://bulkcontent.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,Free + From $0.50,63,N/A,5.0,december
Airwiz,Airtable data analysis,https://airwiz.softr.app/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,4,N/A,N/A,december
AI Video Summary Top,YouTube summaries,https://aivideosummary.top/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,12,N/A,N/A,december
Face Swap AI Photo Reface,Face swapping,https://apps.apple.com/us/app/face-swap-ai-photo-reface/id6472592807?ref=taaft&utm_source=taaft&utm_medium=referral,Free from $3.99,27,N/A,N/A,december
LocalPulseIO,Marketing,https://www.localpulseio.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,7,N/A,N/A,december
Little Artist,Sketch to image,https://little-artist.co/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,30,N/A,N/A,december
Microsoft Edge,Search engine,https://play.google.com/store/apps/details?id=com.microsoft.emmx&ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,7,N/A,N/A,december
Skapa uppgifter i Biologi,Biology tasks generation,https://chat.openai.com/g/g-sMNWKYUjY-skapa-uppgifter-i-biologi?ref=taaft&utm_source=taaft&utm_medium=referral,Free,N/A,N/A,N/A,december
TagifyNow,Video tags,https://tagifynow.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,1,1,5.0,december
DreamTavern,Conversational avatars,https://www.dreamtavern.ai/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
Fitbuilderr,Fitness,https://www.fitbuilderr.com/apollo?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,20,1,5.0,december
Study Like Pro,Learning,https://study-like.pro/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,33,N/A,N/A,december
Summary.sh,Summaries,https://summary.sh/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,8,N/A,N/A,december
Labnote AI,Research,https://www.labnote.co/ai?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,19,N/A,N/A,december
Rekonito,Chatting with YouTube stars,https://www.rekonito.xyz/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,3,N/A,1.0,december
TarotGPT.org,Tarot card readings,https://www.tarotgpt.org/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,26,N/A,N/A,december
Tonight's Bedtime Story,Children's stories,https://bedtime-ai.nokk.io/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,29,N/A,5.0,december
Secto,Content repurposing,https://secto.app/?ref=taaft&utm_source=taaft&utm_medium=referral,From $14.99/mo,N/A,N/A,N/A,december
Mobius,Movie generation,https://mobius.any-vision.com/?ref=taaft&utm_source=taaft&utm_medium=referral,No pricing,N/A,N/A,N/A,december
